Open,CLose,High,Low,Volume,Time
2.828950999999999840e+04,2.838118999999999869e+04,2.820566999999999825e+04,2.826768000000000029e+04,2.380161470000000008e+03,1.680609600000000000e+12
2.826768999999999869e+04,2.839900000000000000e+04,2.806100000000000000e+04,2.811104000000000087e+04,3.200603810000000067e+03,1.680613200000000000e+12
2.811102999999999884e+04,2.825700000000000000e+04,2.807968999999999869e+04,2.812300000000000000e+04,3.017423150000000078e+03,1.680616800000000000e+12
2.812300000000000000e+04,2.814458000000000175e+04,2.794759000000000015e+04,2.803004000000000087e+04,3.229656980000000203e+03,1.680620400000000000e+12
2.803004999999999927e+04,2.813134999999999854e+04,2.797106999999999971e+04,2.809899000000000160e+04,2.013026800000000094e+03,1.680624000000000000e+12
2.809897999999999956e+04,2.823504000000000087e+04,2.807999000000000160e+04,2.822699000000000160e+04,1.793329250000000002e+03,1.680627600000000000e+12
2.822697999999999956e+04,2.826000000000000000e+04,2.808333000000000175e+04,2.811441999999999825e+04,1.706910210000000006e+03,1.680631200000000000e+12
2.811441999999999825e+04,2.819900000000000000e+04,2.807070000000000073e+04,2.818925000000000000e+04,1.456031400000000076e+03,1.680634800000000000e+12
2.818925000000000000e+04,2.830500000000000000e+04,2.817443999999999869e+04,2.825004000000000087e+04,1.710360030000000052e+03,1.680638400000000000e+12
2.825004000000000087e+04,2.825411000000000058e+04,2.816050999999999840e+04,2.822361999999999898e+04,1.031768399999999929e+03,1.680642000000000000e+12
2.822361999999999898e+04,2.825893000000000029e+04,2.818222000000000116e+04,2.818725999999999840e+04,8.536012100000000373e+02,1.680645600000000000e+12
2.818725000000000000e+04,2.821186000000000058e+04,2.807863000000000102e+04,2.816547000000000116e+04,1.221930720000000065e+03,1.680649200000000000e+12
2.816547000000000116e+04,2.873300000000000000e+04,2.809968000000000029e+04,2.866181000000000131e+04,6.158264199999999619e+03,1.680652800000000000e+12
2.866181000000000131e+04,2.874000000000000000e+04,2.854334000000000015e+04,2.857140999999999985e+04,3.489989300000000185e+03,1.680656400000000000e+12
2.857141999999999825e+04,2.877500000000000000e+04,2.852299000000000160e+04,2.856556999999999971e+04,3.140849569999999858e+03,1.680660000000000000e+12
2.856558000000000175e+04,2.857579000000000087e+04,2.842868999999999869e+04,2.854472000000000116e+04,2.055909619999999904e+03,1.680663600000000000e+12
2.854472999999999956e+04,2.857738000000000102e+04,2.848309000000000015e+04,2.850661999999999898e+04,1.235812869999999975e+03,1.680667200000000000e+12
2.850661000000000058e+04,2.862434999999999854e+04,2.848066999999999825e+04,2.858284000000000015e+04,1.552904690000000073e+03,1.680670800000000000e+12
2.858284000000000015e+04,2.860359000000000015e+04,2.849129000000000087e+04,2.853441999999999825e+04,1.382401190000000042e+03,1.680674400000000000e+12
2.853443000000000029e+04,2.854000000000000000e+04,2.845500000000000000e+04,2.852520999999999913e+04,1.388810469999999896e+03,1.680678000000000000e+12
2.852520000000000073e+04,2.860000000000000000e+04,2.845050000000000000e+04,2.854379999999999927e+04,2.056371200000000044e+03,1.680681600000000000e+12
2.854379999999999927e+04,2.859593999999999869e+04,2.850215999999999985e+04,2.850875999999999840e+04,1.302345219999999927e+03,1.680685200000000000e+12
2.850875000000000000e+04,2.852972000000000116e+04,2.847624000000000160e+04,2.851000000000000000e+04,1.034909760000000006e+03,1.680688800000000000e+12
2.851000000000000000e+04,2.856784999999999854e+04,2.848072000000000116e+04,2.855438000000000102e+04,1.226023220000000038e+03,1.680692400000000000e+12
2.855436999999999898e+04,2.875000000000000000e+04,2.831250000000000000e+04,2.856895000000000073e+04,5.245845599999999649e+03,1.680696000000000000e+12
2.856856999999999971e+04,2.860050000000000000e+04,2.830000000000000000e+04,2.840458000000000175e+04,3.483737549999999828e+03,1.680699600000000000e+12
2.840456999999999971e+04,2.847681000000000131e+04,2.808700000000000000e+04,2.810520000000000073e+04,5.348522509999999784e+03,1.680703200000000000e+12
2.810518999999999869e+04,2.812700000000000000e+04,2.786000000000000000e+04,2.803109000000000015e+04,5.555276340000000346e+03,1.680706800000000000e+12
2.803109000000000015e+04,2.805388000000000102e+04,2.780509999999999854e+04,2.794799000000000160e+04,4.212711009999999987e+03,1.680710400000000000e+12
2.794799000000000160e+04,2.812000000000000000e+04,2.791922999999999956e+04,2.802374000000000160e+04,2.324698510000000169e+03,1.680714000000000000e+12
2.802375000000000000e+04,2.806000000000000000e+04,2.793570999999999913e+04,2.803020000000000073e+04,1.439187230000000000e+03,1.680717600000000000e+12
2.803018999999999869e+04,2.830804000000000087e+04,2.796779999999999927e+04,2.824063999999999942e+04,3.035149499999999989e+03,1.680721200000000000e+12
2.824063999999999942e+04,2.830000000000000000e+04,2.813281999999999971e+04,2.815061000000000058e+04,1.399046100000000024e+03,1.680724800000000000e+12
2.815061000000000058e+04,2.821736999999999898e+04,2.813438999999999942e+04,2.818106000000000131e+04,8.299363299999999981e+02,1.680728400000000000e+12
2.818106000000000131e+04,2.823615000000000146e+04,2.813215999999999985e+04,2.817527999999999884e+04,1.061563159999999925e+03,1.680732000000000000e+12
2.817527999999999884e+04,2.821250000000000000e+04,2.813766999999999825e+04,2.817000999999999840e+04,7.773821699999999737e+02,1.680735600000000000e+12
2.817000999999999840e+04,2.818204999999999927e+04,2.791834999999999854e+04,2.799915000000000146e+04,2.192360110000000077e+03,1.680739200000000000e+12
2.799913999999999942e+04,2.809000000000000000e+04,2.787859999999999854e+04,2.806445999999999913e+04,1.952145890000000009e+03,1.680742800000000000e+12
2.806445000000000073e+04,2.809570999999999913e+04,2.797820999999999913e+04,2.803972999999999956e+04,1.197097880000000032e+03,1.680746400000000000e+12
2.803974000000000160e+04,2.815368999999999869e+04,2.802247999999999956e+04,2.812841999999999825e+04,1.099649589999999989e+03,1.680750000000000000e+12
2.812841999999999825e+04,2.813000000000000000e+04,2.806727999999999884e+04,2.806890999999999985e+04,8.241294299999999566e+02,1.680753600000000000e+12
2.806890999999999985e+04,2.808106000000000131e+04,2.796961000000000058e+04,2.803675000000000000e+04,1.239654309999999896e+03,1.680757200000000000e+12
2.803675000000000000e+04,2.807391999999999825e+04,2.800645999999999913e+04,2.806390999999999985e+04,1.050485529999999926e+03,1.680760800000000000e+12
2.806390999999999985e+04,2.808888000000000102e+04,2.790777000000000044e+04,2.791097000000000116e+04,1.784328950000000077e+03,1.680764400000000000e+12
2.791097000000000116e+04,2.798858000000000175e+04,2.785000000000000000e+04,2.795361999999999898e+04,2.357222459999999955e+03,1.680768000000000000e+12
2.795361000000000058e+04,2.802859999999999854e+04,2.790000000000000000e+04,2.790404000000000087e+04,1.235096240000000080e+03,1.680771600000000000e+12
2.790404000000000087e+04,2.790759000000000015e+04,2.771100000000000000e+04,2.785000000000000000e+04,3.496925139999999828e+03,1.680775200000000000e+12
2.784999000000000160e+04,2.795441999999999825e+04,2.784611999999999898e+04,2.794552000000000044e+04,1.408476640000000089e+03,1.680778800000000000e+12
2.794550999999999840e+04,2.808500000000000000e+04,2.785654000000000087e+04,2.790372999999999956e+04,2.560859930000000077e+03,1.680782400000000000e+12
2.790372999999999956e+04,2.797900999999999840e+04,2.775000000000000000e+04,2.789115999999999985e+04,2.887768360000000030e+03,1.680786000000000000e+12
2.789115999999999985e+04,2.797854000000000087e+04,2.788825999999999840e+04,2.795277999999999884e+04,2.218274629999999888e+03,1.680789600000000000e+12
2.795277999999999884e+04,2.818104999999999927e+04,2.794375999999999840e+04,2.809038999999999942e+04,3.265680449999999837e+03,1.680793200000000000e+12
2.809038999999999942e+04,2.816588000000000102e+04,2.804688000000000102e+04,2.806513999999999942e+04,1.767701980000000049e+03,1.680796800000000000e+12
2.806515000000000146e+04,2.808418000000000029e+04,2.801499000000000160e+04,2.804140000000000146e+04,1.229488399999999956e+03,1.680800400000000000e+12
2.804140999999999985e+04,2.809440999999999985e+04,2.795406000000000131e+04,2.796334999999999854e+04,1.205258939999999939e+03,1.680804000000000000e+12
2.796334000000000015e+04,2.805666999999999825e+04,2.795090000000000146e+04,2.801777000000000044e+04,1.091387060000000019e+03,1.680807600000000000e+12
2.801777000000000044e+04,2.812186999999999898e+04,2.796600000000000000e+04,2.797584999999999854e+04,1.404214019999999891e+03,1.680811200000000000e+12
2.797584999999999854e+04,2.805279999999999927e+04,2.795704000000000087e+04,2.798915999999999985e+04,8.751569700000000012e+02,1.680814800000000000e+12
2.798915000000000146e+04,2.800843000000000029e+04,2.790000000000000000e+04,2.800786000000000058e+04,1.034715760000000046e+03,1.680818400000000000e+12
2.800786999999999898e+04,2.805561999999999898e+04,2.800786000000000058e+04,2.803381999999999971e+04,7.408709599999999682e+02,1.680822000000000000e+12
2.803383000000000175e+04,2.810000000000000000e+04,2.799804000000000087e+04,2.809799000000000160e+04,8.961252700000000004e+02,1.680825600000000000e+12
2.809799000000000160e+04,2.809820000000000073e+04,2.803663000000000102e+04,2.805650999999999840e+04,6.611491999999999507e+02,1.680829200000000000e+12
2.805650999999999840e+04,2.807293999999999869e+04,2.792652000000000044e+04,2.801722000000000116e+04,1.048033519999999953e+03,1.680832800000000000e+12
2.801722000000000116e+04,2.804984000000000015e+04,2.797975000000000000e+04,2.803865999999999985e+04,5.393309699999999793e+02,1.680836400000000000e+12
2.803866999999999825e+04,2.806272999999999956e+04,2.799990000000000146e+04,2.802177000000000044e+04,6.099299499999999625e+02,1.680840000000000000e+12
2.802177000000000044e+04,2.802177000000000044e+04,2.786322999999999956e+04,2.798000000000000000e+04,1.374711759999999913e+03,1.680843600000000000e+12
2.798000000000000000e+04,2.798475000000000000e+04,2.790000000000000000e+04,2.796009000000000015e+04,1.049983199999999897e+03,1.680847200000000000e+12
2.796009000000000015e+04,2.796009999999999854e+04,2.776693999999999869e+04,2.783977999999999884e+04,1.932802629999999908e+03,1.680850800000000000e+12
2.783979000000000087e+04,2.793781999999999971e+04,2.778500000000000000e+04,2.781675999999999840e+04,1.752587089999999989e+03,1.680854400000000000e+12
2.781675999999999840e+04,2.789499000000000160e+04,2.779009999999999854e+04,2.786947999999999956e+04,1.184117469999999912e+03,1.680858000000000000e+12
2.786947999999999956e+04,2.796166999999999825e+04,2.786138000000000102e+04,2.793336000000000058e+04,1.335685140000000047e+03,1.680861600000000000e+12
2.793336000000000058e+04,2.793597999999999956e+04,2.780000000000000000e+04,2.784090000000000146e+04,1.291132900000000063e+03,1.680865200000000000e+12
2.784088999999999942e+04,2.798100000000000000e+04,2.780000000000000000e+04,2.789263000000000102e+04,2.539999670000000151e+03,1.680868800000000000e+12
2.789263000000000102e+04,2.792936999999999898e+04,2.783397000000000116e+04,2.789693000000000029e+04,1.110086319999999887e+03,1.680872400000000000e+12
2.789691999999999825e+04,2.798475000000000000e+04,2.789325999999999840e+04,2.791463999999999942e+04,1.110459720000000061e+03,1.680876000000000000e+12
2.791463999999999942e+04,2.795450999999999840e+04,2.790768999999999869e+04,2.794409999999999854e+04,1.001224039999999945e+03,1.680879600000000000e+12
2.794409000000000015e+04,2.795347000000000116e+04,2.785600000000000000e+04,2.787929999999999927e+04,8.897198300000000017e+02,1.680883200000000000e+12
2.787929999999999927e+04,2.794111000000000058e+04,2.787929999999999927e+04,2.791150999999999840e+04,5.723564900000000080e+02,1.680886800000000000e+12
2.791150000000000000e+04,2.793000000000000000e+04,2.787413000000000102e+04,2.789177000000000044e+04,5.569092500000000427e+02,1.680890400000000000e+12
2.789175999999999840e+04,2.790515000000000146e+04,2.786925999999999840e+04,2.789752000000000044e+04,5.313792499999999563e+02,1.680894000000000000e+12
2.789750999999999840e+04,2.792299000000000160e+04,2.783902000000000044e+04,2.786420000000000073e+04,6.955785100000000511e+02,1.680897600000000000e+12
2.786420999999999913e+04,2.790927000000000044e+04,2.785829999999999927e+04,2.789113000000000102e+04,4.455586799999999812e+02,1.680901200000000000e+12
2.789113000000000102e+04,2.798074000000000160e+04,2.786499000000000160e+04,2.795599000000000160e+04,9.531088200000000370e+02,1.680904800000000000e+12
2.795599000000000160e+04,2.797304000000000087e+04,2.789431999999999971e+04,2.790633000000000175e+04,6.801241899999999987e+02,1.680908400000000000e+12
2.790634000000000015e+04,2.791961000000000058e+04,2.785902000000000044e+04,2.788027000000000044e+04,8.991430699999999661e+02,1.680912000000000000e+12
2.788025999999999840e+04,2.793515000000000146e+04,2.788002000000000044e+04,2.790324000000000160e+04,6.235552999999999884e+02,1.680915600000000000e+12
2.790324000000000160e+04,2.796575999999999840e+04,2.790295000000000073e+04,2.795675999999999840e+04,6.074034500000000207e+02,1.680919200000000000e+12
2.795677000000000044e+04,2.805938999999999942e+04,2.793945999999999913e+04,2.802338999999999942e+04,1.484634029999999939e+03,1.680922800000000000e+12
2.802338999999999942e+04,2.804072000000000116e+04,2.797413999999999942e+04,2.798497999999999956e+04,6.288789399999999432e+02,1.680926400000000000e+12
2.798497000000000116e+04,2.815499000000000160e+04,2.797902999999999884e+04,2.814091999999999825e+04,1.337704919999999902e+03,1.680930000000000000e+12
2.814090999999999985e+04,2.815256999999999971e+04,2.808627999999999884e+04,2.811311999999999898e+04,1.236006249999999909e+03,1.680933600000000000e+12
2.811313000000000102e+04,2.812238000000000102e+04,2.806388999999999942e+04,2.808622000000000116e+04,8.315105700000000297e+02,1.680937200000000000e+12
2.808622000000000116e+04,2.811493999999999869e+04,2.801861000000000058e+04,2.802552999999999884e+04,8.612899200000000519e+02,1.680940800000000000e+12
2.802552999999999884e+04,2.806227999999999884e+04,2.801315000000000146e+04,2.803249000000000160e+04,6.323726199999999835e+02,1.680944400000000000e+12
2.803249000000000160e+04,2.803468000000000029e+04,2.799470000000000073e+04,2.801161999999999898e+04,6.891347500000000537e+02,1.680948000000000000e+12
2.801161000000000058e+04,2.803263999999999942e+04,2.799056999999999971e+04,2.801609000000000015e+04,4.813641499999999951e+02,1.680951600000000000e+12
2.801609000000000015e+04,2.803208000000000175e+04,2.795000000000000000e+04,2.798756999999999971e+04,8.085095499999999902e+02,1.680955200000000000e+12
2.798758000000000175e+04,2.804625999999999840e+04,2.797008000000000175e+04,2.802065999999999985e+04,7.339181099999999560e+02,1.680958800000000000e+12
2.802065999999999985e+04,2.805700000000000000e+04,2.801040000000000146e+04,2.802766999999999825e+04,8.577414700000000494e+02,1.680962400000000000e+12
2.802765999999999985e+04,2.802870000000000073e+04,2.798538000000000102e+04,2.801470000000000073e+04,6.025815199999999550e+02,1.680966000000000000e+12
2.801470999999999913e+04,2.802000000000000000e+04,2.799593000000000029e+04,2.800252999999999884e+04,5.285745100000000321e+02,1.680969600000000000e+12
2.800252000000000044e+04,2.801704000000000087e+04,2.789725999999999840e+04,2.793511000000000058e+04,9.495619199999999864e+02,1.680973200000000000e+12
2.793511000000000058e+04,2.795500000000000000e+04,2.787211000000000058e+04,2.790438000000000102e+04,1.245561390000000074e+03,1.680976800000000000e+12
2.790436999999999898e+04,2.795216999999999825e+04,2.787595999999999913e+04,2.792413000000000102e+04,8.960182300000000168e+02,1.680980400000000000e+12
2.792413000000000102e+04,2.795500000000000000e+04,2.791140999999999985e+04,2.791168999999999869e+04,6.523011299999999437e+02,1.680984000000000000e+12
2.791170000000000073e+04,2.793509000000000015e+04,2.790043999999999869e+04,2.792979999999999927e+04,5.016039900000000102e+02,1.680987600000000000e+12
2.792979999999999927e+04,2.795100000000000000e+04,2.788586000000000058e+04,2.793777000000000044e+04,6.648326499999999442e+02,1.680991200000000000e+12
2.793777000000000044e+04,2.798740999999999985e+04,2.792770999999999913e+04,2.793838000000000102e+04,7.257649099999999862e+02,1.680994800000000000e+12
2.793838000000000102e+04,2.807500000000000000e+04,2.792490000000000146e+04,2.803675999999999840e+04,1.092067880000000059e+03,1.680998400000000000e+12
2.803675999999999840e+04,2.808209999999999854e+04,2.803000000000000000e+04,2.807777999999999884e+04,8.956999200000000201e+02,1.681002000000000000e+12
2.807777999999999884e+04,2.808345000000000073e+04,2.803108000000000175e+04,2.803629999999999927e+04,1.108908670000000029e+03,1.681005600000000000e+12
2.803631000000000131e+04,2.805400999999999840e+04,2.801863000000000102e+04,2.802770999999999913e+04,5.858820399999999609e+02,1.681009200000000000e+12
2.802770999999999913e+04,2.804106000000000131e+04,2.801000000000000000e+04,2.803738999999999942e+04,5.496983999999999924e+02,1.681012800000000000e+12
2.803738000000000102e+04,2.806745999999999913e+04,2.799143000000000029e+04,2.799925000000000000e+04,5.574299300000000130e+02,1.681016400000000000e+12
2.799925000000000000e+04,2.799925000000000000e+04,2.785100000000000000e+04,2.788013000000000102e+04,2.172188209999999799e+03,1.681020000000000000e+12
2.788011999999999898e+04,2.791534000000000015e+04,2.784050999999999840e+04,2.790302000000000044e+04,1.728952269999999999e+03,1.681023600000000000e+12
2.790300999999999840e+04,2.792231000000000131e+04,2.780000000000000000e+04,2.788163999999999942e+04,1.306682260000000042e+03,1.681027200000000000e+12
2.788165000000000146e+04,2.793886000000000058e+04,2.788163999999999942e+04,2.789858000000000175e+04,9.027857500000000073e+02,1.681030800000000000e+12
2.789859000000000015e+04,2.791429000000000087e+04,2.786154999999999927e+04,2.789322000000000116e+04,6.085288100000000213e+02,1.681034400000000000e+12
2.789322999999999956e+04,2.794999000000000160e+04,2.786686999999999898e+04,2.793020000000000073e+04,6.520313999999999623e+02,1.681038000000000000e+12
2.793020000000000073e+04,2.797338999999999942e+04,2.791940000000000146e+04,2.793006999999999971e+04,9.322074400000000196e+02,1.681041600000000000e+12
2.793006999999999971e+04,2.793008000000000175e+04,2.787345999999999913e+04,2.790561999999999898e+04,6.902431699999999637e+02,1.681045200000000000e+12
2.790561999999999898e+04,2.792500999999999840e+04,2.780000000000000000e+04,2.786649000000000160e+04,1.289986090000000104e+03,1.681048800000000000e+12
2.786647999999999956e+04,2.791825999999999840e+04,2.783525999999999840e+04,2.789190999999999985e+04,9.058334200000000465e+02,1.681052400000000000e+12
2.789190999999999985e+04,2.794254999999999927e+04,2.789075000000000000e+04,2.789697999999999956e+04,6.875652499999999918e+02,1.681056000000000000e+12
2.789697000000000116e+04,2.793009999999999854e+04,2.787668000000000029e+04,2.790668000000000029e+04,5.805702700000000505e+02,1.681059600000000000e+12
2.790666999999999825e+04,2.805000000000000000e+04,2.790666999999999825e+04,2.802672000000000116e+04,1.153122280000000046e+03,1.681063200000000000e+12
2.802718000000000029e+04,2.825000000000000000e+04,2.799888000000000102e+04,2.814040000000000146e+04,4.106132510000000366e+03,1.681066800000000000e+12
2.814040999999999985e+04,2.816066999999999825e+04,2.809450000000000000e+04,2.811463000000000102e+04,9.231245699999999488e+02,1.681070400000000000e+12
2.811463000000000102e+04,2.847634000000000015e+04,2.811463000000000102e+04,2.843718999999999869e+04,3.419677769999999782e+03,1.681074000000000000e+12
2.843720000000000073e+04,2.853000000000000000e+04,2.836000000000000000e+04,2.837138999999999942e+04,3.664390570000000025e+03,1.681077600000000000e+12
2.837138000000000102e+04,2.842954999999999927e+04,2.829254000000000087e+04,2.832375999999999840e+04,2.017452129999999897e+03,1.681081200000000000e+12
2.832375999999999840e+04,2.842543000000000029e+04,2.828561000000000058e+04,2.838125000000000000e+04,1.741163739999999962e+03,1.681084800000000000e+12
2.838124000000000160e+04,2.838125000000000000e+04,2.824418000000000029e+04,2.830404999999999927e+04,1.613061449999999923e+03,1.681088400000000000e+12
2.830404000000000087e+04,2.835000000000000000e+04,2.827113999999999942e+04,2.829600000000000000e+04,1.022870909999999981e+03,1.681092000000000000e+12
2.829600999999999840e+04,2.831954999999999927e+04,2.826600999999999840e+04,2.827845000000000073e+04,9.951666599999999789e+02,1.681095600000000000e+12
2.827845000000000073e+04,2.831761000000000058e+04,2.821227999999999884e+04,2.823450999999999840e+04,1.045966190000000097e+03,1.681099200000000000e+12
2.823452000000000044e+04,2.831427000000000044e+04,2.819661000000000058e+04,2.828215999999999985e+04,2.055986159999999927e+03,1.681102800000000000e+12
2.828216999999999825e+04,2.830500000000000000e+04,2.825370000000000073e+04,2.827793999999999869e+04,7.707054299999999785e+02,1.681106400000000000e+12
2.827793999999999869e+04,2.832543000000000029e+04,2.823379999999999927e+04,2.828456999999999971e+04,1.122586749999999938e+03,1.681110000000000000e+12
2.828456999999999971e+04,2.837502000000000044e+04,2.828456999999999971e+04,2.829515999999999985e+04,1.876191129999999930e+03,1.681113600000000000e+12
2.829516999999999825e+04,2.835002000000000044e+04,2.827529000000000087e+04,2.831029000000000087e+04,1.180385960000000068e+03,1.681117200000000000e+12
2.831027999999999884e+04,2.836150999999999840e+04,2.829366999999999825e+04,2.833188000000000102e+04,9.407713999999999714e+02,1.681120800000000000e+12
2.833188000000000102e+04,2.836999000000000160e+04,2.827500999999999840e+04,2.830559999999999854e+04,1.236974369999999908e+03,1.681124400000000000e+12
2.830559000000000015e+04,2.831781000000000131e+04,2.825500000000000000e+04,2.827786000000000058e+04,1.305448120000000017e+03,1.681128000000000000e+12
2.827784999999999854e+04,2.829736000000000058e+04,2.817000000000000000e+04,2.821745999999999913e+04,2.363986930000000029e+03,1.681131600000000000e+12
2.821745000000000073e+04,2.834197000000000116e+04,2.819929999999999927e+04,2.830543000000000029e+04,1.770377970000000005e+03,1.681135200000000000e+12
2.830541999999999825e+04,2.857504000000000087e+04,2.830541999999999825e+04,2.843938000000000102e+04,4.697588649999999689e+03,1.681138800000000000e+12
2.843938999999999942e+04,2.915000000000000000e+04,2.835650999999999840e+04,2.903684999999999854e+04,9.500206519999999728e+03,1.681142400000000000e+12
2.903684999999999854e+04,2.938000000000000000e+04,2.900000000000000000e+04,2.916000000000000000e+04,1.036541353999999956e+04,1.681146000000000000e+12
2.916000000000000000e+04,2.928999000000000160e+04,2.911500000000000000e+04,2.927313999999999942e+04,4.144034429999999702e+03,1.681149600000000000e+12
2.927313999999999942e+04,2.929545999999999913e+04,2.905704000000000087e+04,2.917306000000000131e+04,3.025633069999999861e+03,1.681153200000000000e+12
2.917304999999999927e+04,2.921502000000000044e+04,2.906909999999999854e+04,2.911511000000000058e+04,2.231904669999999896e+03,1.681156800000000000e+12
2.911511000000000058e+04,2.927877999999999884e+04,2.909034000000000015e+04,2.922234000000000015e+04,2.070525430000000142e+03,1.681160400000000000e+12
2.922234000000000015e+04,2.974700999999999840e+04,2.922234000000000015e+04,2.959400000000000000e+04,6.737867849999999635e+03,1.681164000000000000e+12
2.959400000000000000e+04,2.977000000000000000e+04,2.959000000000000000e+04,2.963734000000000015e+04,3.939244869999999992e+03,1.681167600000000000e+12
2.963734999999999854e+04,2.999000000000000000e+04,2.959000000000000000e+04,2.992886000000000058e+04,5.294265910000000076e+03,1.681171200000000000e+12
2.992884999999999854e+04,3.030822999999999956e+04,2.975449000000000160e+04,3.018990000000000146e+04,6.186640589999999975e+03,1.681174800000000000e+12
3.018990000000000146e+04,3.043000000000000000e+04,2.998759999999999854e+04,3.008300999999999840e+04,5.975497049999999945e+03,1.681178400000000000e+12
3.008300999999999840e+04,3.012411999999999898e+04,2.993690999999999985e+04,3.011595000000000073e+04,3.371789139999999861e+03,1.681182000000000000e+12
3.011595000000000073e+04,3.016913999999999942e+04,3.001736999999999898e+04,3.010900999999999840e+04,2.589015490000000227e+03,1.681185600000000000e+12
3.010900999999999840e+04,3.014700000000000000e+04,2.980000000000000000e+04,2.988384000000000015e+04,3.129559339999999793e+03,1.681189200000000000e+12
2.988384000000000015e+04,3.008777000000000044e+04,2.987891999999999825e+04,3.003577999999999884e+04,2.240517629999999826e+03,1.681192800000000000e+12
3.003577999999999884e+04,3.016052999999999884e+04,3.003559000000000015e+04,3.010688999999999942e+04,2.326414260000000013e+03,1.681196400000000000e+12
3.010690000000000146e+04,3.014738000000000102e+04,3.004500000000000000e+04,3.009390000000000146e+04,1.768517890000000079e+03,1.681200000000000000e+12
3.009390999999999985e+04,3.009400999999999840e+04,2.997400000000000000e+04,3.005238000000000102e+04,2.431649089999999887e+03,1.681203600000000000e+12
3.005238000000000102e+04,3.014483000000000175e+04,3.000895000000000073e+04,3.012250000000000000e+04,1.616249949999999899e+03,1.681207200000000000e+12
3.012249000000000160e+04,3.012390999999999985e+04,3.005068999999999869e+04,3.005515000000000146e+04,1.523070529999999962e+03,1.681210800000000000e+12
3.005513999999999942e+04,3.020058000000000175e+04,3.001040999999999985e+04,3.009891999999999825e+04,2.656401359999999841e+03,1.681214400000000000e+12
3.009891999999999825e+04,3.025000000000000000e+04,3.007300999999999840e+04,3.024631000000000131e+04,2.539948030000000017e+03,1.681218000000000000e+12
3.024629999999999927e+04,3.028000000000000000e+04,2.997500000000000000e+04,3.006038999999999942e+04,3.782232030000000123e+03,1.681221600000000000e+12
3.006038999999999942e+04,3.024625999999999840e+04,3.004465000000000146e+04,3.019422000000000116e+04,2.335580140000000029e+03,1.681225200000000000e+12
3.019422999999999956e+04,3.026370999999999913e+04,3.010000000000000000e+04,3.012797999999999956e+04,2.242177700000000186e+03,1.681228800000000000e+12
3.012797999999999956e+04,3.022000000000000000e+04,3.004000000000000000e+04,3.020756999999999971e+04,2.000045499999999947e+03,1.681232400000000000e+12
3.020756999999999971e+04,3.024000000000000000e+04,3.015168000000000029e+04,3.023024000000000160e+04,1.449533339999999953e+03,1.681236000000000000e+12
3.023022999999999956e+04,3.055000000000000000e+04,3.010500999999999840e+04,3.013002000000000044e+04,5.278403570000000400e+03,1.681239600000000000e+12
3.013002000000000044e+04,3.017375999999999840e+04,2.994000000000000000e+04,3.016422999999999956e+04,3.409717360000000099e+03,1.681243200000000000e+12
3.016424000000000160e+04,3.023959000000000015e+04,3.013022999999999956e+04,3.018952000000000044e+04,1.346111910000000080e+03,1.681246800000000000e+12
3.018950999999999840e+04,3.027227999999999884e+04,3.014763999999999942e+04,3.026375000000000000e+04,1.230141849999999977e+03,1.681250400000000000e+12
3.026374000000000160e+04,3.027418999999999869e+04,3.016000000000000000e+04,3.020041999999999825e+04,1.266596549999999979e+03,1.681254000000000000e+12
3.020043000000000029e+04,3.035006999999999971e+04,3.019366999999999825e+04,3.022477999999999884e+04,1.803850750000000062e+03,1.681257600000000000e+12
3.022477000000000044e+04,3.029243999999999869e+04,3.012272000000000116e+04,3.017079999999999927e+04,1.688660190000000057e+03,1.681261200000000000e+12
3.017079999999999927e+04,3.017079999999999927e+04,2.981181999999999971e+04,2.991615999999999985e+04,5.625339649999999892e+03,1.681264800000000000e+12
2.991615999999999985e+04,2.998918999999999869e+04,2.985818999999999869e+04,2.992204000000000087e+04,2.277121189999999842e+03,1.681268400000000000e+12
2.992204000000000087e+04,2.999534999999999854e+04,2.988702999999999884e+04,2.997858000000000175e+04,1.539742140000000063e+03,1.681272000000000000e+12
2.997859000000000015e+04,2.999922999999999956e+04,2.989145999999999913e+04,2.992000000000000000e+04,1.493931849999999940e+03,1.681275600000000000e+12
2.991999000000000160e+04,2.995681000000000131e+04,2.985000000000000000e+04,2.993288999999999942e+04,1.412524750000000040e+03,1.681279200000000000e+12
2.993288000000000102e+04,3.007041999999999825e+04,2.992425999999999840e+04,2.998700000000000000e+04,1.623285480000000007e+03,1.681282800000000000e+12
2.998699000000000160e+04,3.005047000000000116e+04,2.991370999999999913e+04,2.991497000000000116e+04,1.468790209999999888e+03,1.681286400000000000e+12
2.991497000000000116e+04,3.000783000000000175e+04,2.989597999999999956e+04,3.000768000000000029e+04,1.502657310000000052e+03,1.681290000000000000e+12
3.000766999999999825e+04,3.002936999999999898e+04,2.997813000000000102e+04,2.999627000000000044e+04,1.155853080000000091e+03,1.681293600000000000e+12
2.999627999999999884e+04,3.001965000000000146e+04,2.993095000000000073e+04,3.001629999999999927e+04,1.457136259999999993e+03,1.681297200000000000e+12
3.001631000000000131e+04,3.048600000000000000e+04,2.991900000000000000e+04,3.015709000000000015e+04,8.712894410000000789e+03,1.681300800000000000e+12
3.015709000000000015e+04,3.034022000000000116e+04,2.996400000000000000e+04,3.005372999999999956e+04,5.716561039999999593e+03,1.681304400000000000e+12
